variant	variant_label	langpair	system	segmenter	ok	n_segments	total_words	avg_words_per_seg	n_domains	max_domain_words	sum_domain_sq	wall_seconds
spm128k	spm 128k	en-is	AMI	spm128k	1	997	31079	31.173	4	8317	241876589	13.594
spm128k	spm 128k	en-is	CycleL	spm128k	1	997	29746	29.836	4	8293	222296406	14.291
spm128k	spm 128k	en-is	Dubformer	spm128k	1	997	30597	30.689	4	8316	234676197	13.424
spm128k	spm 128k	en-is	IKUN	spm128k	1	997	31758	31.854	4	8497	252617078	13.79
spm128k	spm 128k	en-is	IKUN-C	spm128k	1	997	30592	30.684	4	8293	234547338	13.376
spm128k	spm 128k	en-is	IOL-Research	spm128k	1	997	30752	30.845	4	8325	236992212	13.461
spm128k	spm 128k	en-is	TranssionMT	spm128k	1	997	31268	31.362	4	8317	244784942	13.492
spm128k	spm 128k	en-is	TSU-HITs	spm128k	1	997	14929	14.974	4	4423	56993583	7.507
spm128k	spm 128k	en-is	Unbabel-Tower70B	spm128k	1	997	31701	31.796	4	8649	251945127	13.939
spm128k	spm 128k	en-is	Aya23	spm128k	1	997	30644	30.736	4	8341	235392396	13.627
spm128k	spm 128k	en-is	CommandR-plus	spm128k	1	997	31541	31.636	4	8675	249567229	14.19
spm128k	spm 128k	en-is	ONLINE-empty	spm128k	1	997	0	0.0	4	0	0	0.32
spm128k	spm 128k	en-is	ONLINE-B	spm128k	1	997	31270	31.364	4	8312	244812436	13.592
spm128k	spm 128k	en-is	Llama3-70B	spm128k	1	997	30966	31.059	4	8438	240380910	13.882
spm128k	spm 128k	en-is	ONLINE-A	spm128k	1	997	30803	30.896	4	8311	237704223	13.418
spm128k	spm 128k	en-is	ONLINE-G	spm128k	1	997	30807	30.9	4	8307	237828897	13.462
spm128k	spm 128k	en-is	Mistral-Large	spm128k	1	997	32777	32.876	4	9238	270036609	14.385
spm128k	spm 128k	en-is	GPT-4	spm128k	1	997	31215	31.309	4	8539	244328321	13.814
spm128k	spm 128k	en-is	Phi-3-Medium	spm128k	1	997	31135	31.229	4	8526	243806935	14.764
spm128k	spm 128k	en-ja	AIST-AIRC	spm128k	1	997	3765	3.776	4	1285	3903259	5.779
spm128k	spm 128k	en-ja	CycleL	spm128k	1	997	5199	5.215	4	2076	7685477	7.806
spm128k	spm 128k	en-ja	DLUT-GTCOM	spm128k	1	997	1234	1.238	4	670	556860	5.839
spm128k	spm 128k	en-ja	IKUN	spm128k	1	997	1298	1.302	4	698	612996	5.405
spm128k	spm 128k	en-ja	IKUN-C	spm128k	1	997	1290	1.294	4	723	635450	5.279
spm128k	spm 128k	en-ja	IOL-Research	spm128k	1	997	1658	1.663	4	903	1008510	5.415
spm128k	spm 128k	en-ja	NTTSU	spm128k	1	997	1562	1.567	4	825	867214	5.452
spm128k	spm 128k	en-ja	NVIDIA-NeMo	spm128k	1	997	2557	2.565	4	1419	2504845	5.844
spm128k	spm 128k	en-ja	Team-J	spm128k	1	997	1372	1.376	4	736	678474	5.571
spm128k	spm 128k	en-ja	Unbabel-Tower70B	spm128k	1	997	1344	1.348	4	755	689250	5.648
spm128k	spm 128k	en-ja	UvA-MT	spm128k	1	997	4968	4.983	4	1838	6953960	5.433
spm128k	spm 128k	en-ja	Aya23	spm128k	1	997	1430	1.434	4	742	709994	5.565
spm128k	spm 128k	en-ja	CommandR-plus	spm128k	1	997	1491	1.495	4	771	767735	5.696
spm128k	spm 128k	en-ja	ONLINE-W	spm128k	1	997	1289	1.293	4	680	587373	5.165
spm128k	spm 128k	en-ja	ONLINE-B	spm128k	1	997	2050	2.056	4	1066	1473802	5.626
spm128k	spm 128k	en-ja	Llama3-70B	spm128k	1	997	1498	1.503	4	902	934012	5.684
spm128k	spm 128k	en-ja	ONLINE-A	spm128k	1	997	1332	1.336	4	742	670602	5.637
spm128k	spm 128k	en-ja	ONLINE-G	spm128k	1	997	2494	2.502	4	800	1649630	6.079
spm128k	spm 128k	en-ja	Gemini-1.5-Pro	spm128k	1	997	2713	2.721	4	1623	3151623	6.167
spm128k	spm 128k	en-ja	Mistral-Large	spm128k	1	997	1409	1.413	4	782	744975	5.61
spm128k	spm 128k	en-ja	Claude-3.5	spm128k	1	997	2077	2.083	4	1041	1477481	5.692
spm128k	spm 128k	en-ja	GPT-4	spm128k	1	997	1342	1.346	4	723	650862	5.576
spm128k	spm 128k	en-ja	Phi-3-Medium	spm128k	1	997	1277	1.281	4	715	618759	5.699
spm128k	spm 128k	en-ru	CUNI-DS	spm128k	1	997	27631	27.714	4	7863	192239321	5.837
spm128k	spm 128k	en-ru	CycleL	spm128k	1	997	28267	28.352	4	8464	202441803	6.489
spm128k	spm 128k	en-ru	CycleL2	spm128k	1	997	25872	25.95	4	9053	176589770	6.085
spm128k	spm 128k	en-ru	Dubformer	spm128k	1	997	27491	27.574	4	7324	189369107	5.834
spm128k	spm 128k	en-ru	IKUN	spm128k	1	997	28193	28.278	4	7436	199076805	5.801
spm128k	spm 128k	en-ru	IKUN-C	spm128k	1	997	28096	28.181	4	7431	197693734	5.933
spm128k	spm 128k	en-ru	IOL-Research	spm128k	1	997	28528	28.614	4	7544	203847040	5.847
spm128k	spm 128k	en-ru	NVIDIA-NeMo	spm128k	1	997	29058	29.145	4	7945	211775148	5.807
spm128k	spm 128k	en-ru	TranssionMT	spm128k	1	997	28540	28.626	4	7514	203980638	5.952
spm128k	spm 128k	en-ru	TSU-HITs	spm128k	1	997	20091	20.151	4	5449	101460475	4.655
spm128k	spm 128k	en-ru	Unbabel-Tower70B	spm128k	1	997	29016	29.103	4	7825	211139866	5.975
spm128k	spm 128k	en-ru	Yandex	spm128k	1	997	29251	29.339	4	7892	214549665	6.02
spm128k	spm 128k	en-ru	Aya23	spm128k	1	997	28881	28.968	4	7539	208837907	5.912
spm128k	spm 128k	en-ru	CommandR-plus	spm128k	1	997	29018	29.105	4	7668	210994770	6.0
spm128k	spm 128k	en-ru	ONLINE-W	spm128k	1	997	28346	28.431	4	7490	201328114	5.919
spm128k	spm 128k	en-ru	ONLINE-B	spm128k	1	997	28545	28.631	4	7526	204056689	5.996
spm128k	spm 128k	en-ru	Llama3-70B	spm128k	1	997	28756	28.843	4	7686	207167122	6.056
spm128k	spm 128k	en-ru	ONLINE-A	spm128k	1	997	29172	29.26	4	7667	213110046	6.112
spm128k	spm 128k	en-ru	ONLINE-G	spm128k	1	997	29497	29.586	4	7868	218036433	6.11
spm128k	spm 128k	en-ru	Gemini-1.5-Pro	spm128k	1	997	30331	30.422	4	9237	233939803	6.386
spm128k	spm 128k	en-ru	Mistral-Large	spm128k	1	997	29530	29.619	4	8100	218788882	6.142
spm128k	spm 128k	en-ru	Claude-3.5	spm128k	1	997	29095	29.183	4	7974	212490117	6.087
spm128k	spm 128k	en-ru	GPT-4	spm128k	1	997	28477	28.563	4	7628	203219793	6.007
spm128k	spm 128k	en-ru	Phi-3-Medium	spm128k	1	997	28480	28.566	4	7567	203147178	6.019
spm128k	spm 128k	en-uk	CycleL	spm128k	1	997	25983	26.061	4	8003	171931435	7.546
spm128k	spm 128k	en-uk	Dubformer	spm128k	1	997	27477	27.56	4	7282	189091849	7.102
spm128k	spm 128k	en-uk	IKUN	spm128k	1	997	27608	27.691	4	7305	190954436	6.899
spm128k	spm 128k	en-uk	IKUN-C	spm128k	1	997	27453	27.536	4	7227	188651835	6.804
spm128k	spm 128k	en-uk	IOL-Research	spm128k	1	997	27911	27.995	4	7321	195055091	6.97
spm128k	spm 128k	en-uk	NVIDIA-NeMo	spm128k	1	997	28640	28.726	4	7814	205690038	7.06
spm128k	spm 128k	en-uk	TranssionMT	spm128k	1	997	28685	28.771	4	7573	206031355	7.114
spm128k	spm 128k	en-uk	Unbabel-Tower70B	spm128k	1	997	28394	28.479	4	7667	202188940	7.081
spm128k	spm 128k	en-uk	Aya23	spm128k	1	997	28269	28.354	4	7429	200083947	6.992
spm128k	spm 128k	en-uk	CommandR-plus	spm128k	1	997	28149	28.234	4	7468	198512547	7.07
spm128k	spm 128k	en-uk	ONLINE-W	spm128k	1	997	28090	28.175	4	7374	197612582	7.07
spm128k	spm 128k	en-uk	ONLINE-B	spm128k	1	997	27710	27.793	4	7250	192224302	6.942
spm128k	spm 128k	en-uk	Llama3-70B	spm128k	1	997	28434	28.52	4	7565	202505334	7.117
spm128k	spm 128k	en-uk	ONLINE-A	spm128k	1	997	28455	28.541	4	7466	202683261	7.074
spm128k	spm 128k	en-uk	ONLINE-G	spm128k	1	997	28938	29.025	4	7714	209853482	7.149
spm128k	spm 128k	en-uk	Gemini-1.5-Pro	spm128k	1	997	30461	30.553	4	9331	236053955	7.599
spm128k	spm 128k	en-uk	Mistral-Large	spm128k	1	997	28365	28.45	4	7650	201670781	7.038
spm128k	spm 128k	en-uk	Claude-3.5	spm128k	1	997	28275	28.36	4	7635	200449331	7.079
spm128k	spm 128k	en-uk	GPT-4	spm128k	1	997	28340	28.425	4	7520	201166234	7.001
spm128k	spm 128k	en-uk	Phi-3-Medium	spm128k	1	997	30628	30.72	4	8068	234831024	7.926
spm128k	spm 128k	en-zh	CycleL	spm128k	1	997	4159	4.172	4	1462	4606813	4.525
spm128k	spm 128k	en-zh	CycleL2	spm128k	1	997	6974	6.995	4	2477	13391788	4.642
spm128k	spm 128k	en-zh	HW-TSC	spm128k	1	997	1946	1.952	4	892	1195990	4.215
spm128k	spm 128k	en-zh	IKUN	spm128k	1	997	1377	1.381	4	741	685449	4.107
spm128k	spm 128k	en-zh	IKUN-C	spm128k	1	997	1401	1.405	4	746	702999	4.04
spm128k	spm 128k	en-zh	IOL-Research	spm128k	1	997	1291	1.295	4	713	620789	4.255
spm128k	spm 128k	en-zh	NVIDIA-NeMo	spm128k	1	997	3642	3.653	4	1812	4577450	4.417
spm128k	spm 128k	en-zh	Unbabel-Tower70B	spm128k	1	997	1902	1.908	4	997	1277498	4.301
spm128k	spm 128k	en-zh	UvA-MT	spm128k	1	997	6841	6.862	4	2394	12346543	4.522
spm128k	spm 128k	en-zh	Aya23	spm128k	1	997	1532	1.537	4	773	791554	4.194
spm128k	spm 128k	en-zh	CommandR-plus	spm128k	1	997	1885	1.891	4	902	1139655	4.299
spm128k	spm 128k	en-zh	ONLINE-W	spm128k	1	997	2534	2.542	4	1052	1897470	4.299
spm128k	spm 128k	en-zh	ONLINE-B	spm128k	1	997	2404	2.411	4	1040	1777986	4.261
spm128k	spm 128k	en-zh	Llama3-70B	spm128k	1	997	1471	1.475	4	832	830515	4.129
spm128k	spm 128k	en-zh	ONLINE-A	spm128k	1	997	1929	1.935	4	961	1241387	4.226
spm128k	spm 128k	en-zh	ONLINE-G	spm128k	1	997	2480	2.487	4	799	1628962	4.226
spm128k	spm 128k	en-zh	Gemini-1.5-Pro	spm128k	1	997	2796	2.804	4	1686	3286152	4.596
spm128k	spm 128k	en-zh	Mistral-Large	spm128k	1	997	1835	1.841	4	1188	1558325	4.277
spm128k	spm 128k	en-zh	Claude-3.5	spm128k	1	997	2200	2.207	4	918	1677230	4.352
spm128k	spm 128k	en-zh	GPT-4	spm128k	1	997	1334	1.338	4	706	634364	4.209
spm128k	spm 128k	en-zh	Phi-3-Medium	spm128k	1	997	1339	1.343	4	708	636125	4.207
spm128k	spm 128k	ja-zh	CycleL	spm128k	1	721	7374	10.227	3	2727	18456278	5.073
spm128k	spm 128k	ja-zh	DLUT-GTCOM	spm128k	1	721	891	1.236	3	384	284045	4.538
spm128k	spm 128k	ja-zh	IKUN	spm128k	1	721	947	1.313	3	375	310945	4.153
spm128k	spm 128k	ja-zh	IKUN-C	spm128k	1	721	901	1.25	3	359	281595	4.071
spm128k	spm 128k	ja-zh	IOL-Research	spm128k	1	721	834	1.157	3	342	247796	4.476
spm128k	spm 128k	ja-zh	MSLC	spm128k	1	721	820	1.137	3	332	240248	4.089
spm128k	spm 128k	ja-zh	NTTSU	spm128k	1	721	985	1.366	3	353	325203	4.362
spm128k	spm 128k	ja-zh	Team-J	spm128k	1	721	1707	2.368	3	882	1122561	4.379
spm128k	spm 128k	ja-zh	Unbabel-Tower70B	spm128k	1	721	871	1.208	3	351	264673	4.451
spm128k	spm 128k	ja-zh	UvA-MT	spm128k	1	721	4681	6.492	3	2476	8571529	4.646
spm128k	spm 128k	ja-zh	Aya23	spm128k	1	721	1129	1.566	3	429	430841	4.321
spm128k	spm 128k	ja-zh	CommandR-plus	spm128k	1	721	975	1.352	3	365	319787	4.424
spm128k	spm 128k	ja-zh	ONLINE-W	spm128k	1	721	2485	3.447	3	1489	2717547	4.394
spm128k	spm 128k	ja-zh	ONLINE-B	spm128k	1	721	1423	1.974	3	630	713845	4.319
spm128k	spm 128k	ja-zh	Llama3-70B	spm128k	1	721	1074	1.49	3	379	386558	4.358
spm128k	spm 128k	ja-zh	ONLINE-A	spm128k	1	721	2310	3.204	3	929	1820762	4.499
spm128k	spm 128k	ja-zh	ONLINE-G	spm128k	1	721	1252	1.736	3	435	523514	4.475
spm128k	spm 128k	ja-zh	Gemini-1.5-Pro	spm128k	1	721	1387	1.924	3	511	645457	4.67
spm128k	spm 128k	ja-zh	Mistral-Large	spm128k	1	721	1127	1.563	3	513	472069	4.539
spm128k	spm 128k	ja-zh	Claude-3.5	spm128k	1	721	1119	1.552	3	391	418755	4.573
spm128k	spm 128k	ja-zh	GPT-4	spm128k	1	721	842	1.168	3	352	254036	4.447
spm128k	spm 128k	ja-zh	Phi-3-Medium	spm128k	1	721	906	1.257	3	350	279806	4.392
spm256k	spm 256k	cs-uk	BJFU-LPT	spm	1	2316	24742	10.683	5	6254	128749056	5.15
spm256k	spm 256k	cs-uk	CUNI-Transformer	spm	1	2316	28738	12.408	5	6854	169538818	5.488
spm256k	spm 256k	cs-uk	CycleL	spm	1	2316	22513	9.721	5	6142	105763111	5.54
spm256k	spm 256k	cs-uk	IKUN	spm	1	2316	28871	12.466	5	6855	171006579	5.526
spm256k	spm 256k	cs-uk	IKUN-C	spm	1	2316	24802	10.709	5	6678	127648154	4.793
spm256k	spm 256k	cs-uk	IOL-Research	spm	1	2316	28785	12.429	5	6831	169991221	5.292
spm256k	spm 256k	cs-uk	TranssionMT	spm	1	2316	28543	12.324	5	6787	167309007	5.205
spm256k	spm 256k	cs-uk	Unbabel-Tower70B	spm	1	2316	29942	12.928	5	7054	183685608	5.505
spm256k	spm 256k	cs-uk	Aya23	spm	1	2316	29078	12.555	5	6874	173153986	5.483
spm256k	spm 256k	cs-uk	CommandR-plus	spm	1	2316	29355	12.675	5	6996	176789167	5.427
spm256k	spm 256k	cs-uk	ONLINE-W	spm	1	2316	29050	12.543	5	6939	173361180	5.415
spm256k	spm 256k	cs-uk	ONLINE-B	spm	1	2316	28565	12.334	5	6789	167574371	5.337
spm256k	spm 256k	cs-uk	Llama3-70B	spm	1	2316	28874	12.467	5	6902	171018514	5.382
spm256k	spm 256k	cs-uk	ONLINE-A	spm	1	2316	29383	12.687	5	6942	177167997	5.504
spm256k	spm 256k	cs-uk	ONLINE-G	spm	1	2316	29481	12.729	5	7022	178192527	5.505
spm256k	spm 256k	cs-uk	Gemini-1.5-Pro	spm	1	2316	34431	14.867	5	10963	260032261	6.615
spm256k	spm 256k	cs-uk	Mistral-Large	spm	1	2316	30563	13.196	5	7686	192684373	5.737
spm256k	spm 256k	cs-uk	Claude-3.5	spm	1	2316	29655	12.804	5	6964	180282593	5.454
spm256k	spm 256k	cs-uk	GPT-4	spm	1	2316	29339	12.668	5	6937	176308069	5.36
spm256k	spm 256k	cs-uk	Phi-3-Medium	spm	1	2316	30439	13.143	5	7821	192392763	5.9
spm256k	spm 256k	en-cs	CUNI-DocTransformer	spm	1	997	28138	28.223	4	7378	198199138	7.452
spm256k	spm 256k	en-cs	CUNI-GA	spm	1	997	28976	29.063	4	7829	210451926	7.423
spm256k	spm 256k	en-cs	CUNI-MH	spm	1	997	29298	29.386	4	7705	215185126	7.474
spm256k	spm 256k	en-cs	CUNI-Transformer	spm	1	997	27808	27.892	4	7317	193654510	7.234
spm256k	spm 256k	en-cs	CycleL	spm	1	997	28803	28.89	4	8719	210558891	8.109
spm256k	spm 256k	en-cs	CycleL2	spm	1	997	27860	27.944	4	7696	194811216	7.616
spm256k	spm 256k	en-cs	IKUN	spm	1	997	27884	27.968	4	7395	194785782	7.163
spm256k	spm 256k	en-cs	IKUN-C	spm	1	997	27267	27.349	4	7242	186214481	7.182
spm256k	spm 256k	en-cs	IOL-Research	spm	1	997	27875	27.959	4	7358	194620245	7.219
spm256k	spm 256k	en-cs	NVIDIA-NeMo	spm	1	997	28224	28.309	4	7739	199851298	7.25
spm256k	spm 256k	en-cs	SCIR-MT	spm	1	997	28283	28.368	4	7605	200597799	7.317
spm256k	spm 256k	en-cs	TranssionMT	spm	1	997	28649	28.735	4	7586	205572921	7.417
spm256k	spm 256k	en-cs	TSU-HITs	spm	1	997	18495	18.551	4	5445	86798859	5.346
spm256k	spm 256k	en-cs	Unbabel-Tower70B	spm	1	997	28678	28.764	4	7792	206349402	7.704
spm256k	spm 256k	en-cs	Aya23	spm	1	997	28132	28.217	4	7431	198277494	7.495
spm256k	spm 256k	en-cs	CommandR-plus	spm	1	997	28674	28.76	4	7639	206015932	7.691
spm256k	spm 256k	en-cs	ONLINE-W	spm	1	997	28259	28.344	4	7413	199994799	7.552
spm256k	spm 256k	en-cs	ONLINE-B	spm	1	997	27715	27.798	4	7287	192343073	7.541
spm256k	spm 256k	en-cs	Llama3-70B	spm	1	997	28244	28.329	4	7679	200037684	7.656
spm256k	spm 256k	en-cs	ONLINE-A	spm	1	997	28441	28.527	4	7479	202563267	7.486
spm256k	spm 256k	en-cs	ONLINE-G	spm	1	997	27595	27.678	4	7389	190843371	7.186
spm256k	spm 256k	en-cs	Gemini-1.5-Pro	spm	1	997	31991	32.087	4	10764	266259225	8.067
spm256k	spm 256k	en-cs	Mistral-Large	spm	1	997	29228	29.316	4	8123	214535490	7.513
spm256k	spm 256k	en-cs	Claude-3.5	spm	1	997	28343	28.428	4	7742	201613657	7.286
spm256k	spm 256k	en-cs	GPT-4	spm	1	997	28062	28.146	4	7491	197333990	7.358
spm256k	spm 256k	en-cs	Phi-3-Medium	spm	1	997	29860	29.95	4	8207	224426588	7.867
spm256k	spm 256k	en-de	AIST-AIRC	spm	1	997	31031	31.124	4	8132	240918625	4.992
spm256k	spm 256k	en-de	CUNI-NL	spm	1	997	29483	29.572	4	7911	217833675	4.659
spm256k	spm 256k	en-de	CycleL	spm	1	997	29189	29.277	4	8238	214205105	4.959
spm256k	spm 256k	en-de	CycleL2	spm	1	997	29189	29.277	4	8238	214205105	5.254
spm256k	spm 256k	en-de	Dubformer	spm	1	997	30908	31.001	4	8317	239291922	5.103
spm256k	spm 256k	en-de	IKUN	spm	1	997	31954	32.05	4	8475	255596858	5.088
spm256k	spm 256k	en-de	IKUN-C	spm	1	997	31741	31.837	4	8343	252139811	5.088
spm256k	spm 256k	en-de	IOL-Research	spm	1	997	32024	32.12	4	8435	256651446	4.899
spm256k	spm 256k	en-de	MSLC	spm	1	997	31581	31.676	4	8173	249455675	4.94
spm256k	spm 256k	en-de	NVIDIA-NeMo	spm	1	997	32163	32.26	4	8739	259278179	4.848
spm256k	spm 256k	en-de	Occiglot	spm	1	997	31337	31.431	4	9646	249909039	5.035
spm256k	spm 256k	en-de	TranssionMT	spm	1	997	31997	32.093	4	8581	256424027	4.905
spm256k	spm 256k	en-de	TSU-HITs	spm	1	997	22481	22.549	4	6031	126660015	3.908
spm256k	spm 256k	en-de	Unbabel-Tower70B	spm	1	997	32362	32.459	4	8766	262475290	4.924
spm256k	spm 256k	en-de	Aya23	spm	1	997	32438	32.536	4	8591	263389626	4.978
spm256k	spm 256k	en-de	CommandR-plus	spm	1	997	32878	32.977	4	8769	270661722	5.018
spm256k	spm 256k	en-de	ONLINE-W	spm	1	997	32497	32.595	4	8582	264324951	4.95
spm256k	spm 256k	en-de	ONLINE-B	spm	1	997	31990	32.086	4	8566	256293516	4.909
spm256k	spm 256k	en-de	Llama3-70B	spm	1	997	32112	32.209	4	8512	258118262	5.004
spm256k	spm 256k	en-de	ONLINE-A	spm	1	997	32331	32.428	4	8489	261568035	4.925
spm256k	spm 256k	en-de	ONLINE-G	spm	1	997	31912	32.008	4	8411	254856526	4.92
spm256k	spm 256k	en-de	Gemini-1.5-Pro	spm	1	997	33241	33.341	4	9321	277681343	5.114
spm256k	spm 256k	en-de	Mistral-Large	spm	1	997	33285	33.385	4	9060	277731909	5.036
spm256k	spm 256k	en-de	Claude-3.5	spm	1	997	32651	32.749	4	8788	267067075	5.02
spm256k	spm 256k	en-de	GPT-4	spm	1	997	32329	32.426	4	8659	261771319	5.082
spm256k	spm 256k	en-de	Phi-3-Medium	spm	1	997	32434	32.532	4	8606	263333172	5.003
spm256k	spm 256k	en-es	CycleL	spm	1	997	27628	27.711	4	8730	195491312	5.848
spm256k	spm 256k	en-es	Dubformer	spm	1	997	32444	32.542	4	8706	264003306	4.678
spm256k	spm 256k	en-es	IKUN	spm	1	997	33631	33.732	4	9275	284112803	4.769
spm256k	spm 256k	en-es	IKUN-C	spm	1	997	33267	33.367	4	9239	278197353	4.716
spm256k	spm 256k	en-es	IOL-Research	spm	1	997	33869	33.971	4	9418	288405839	4.879
spm256k	spm 256k	en-es	MSLC	spm	1	997	34833	34.938	4	9571	304633005	4.882
spm256k	spm 256k	en-es	NVIDIA-NeMo	spm	1	997	34850	34.955	4	9283	304972566	4.823
spm256k	spm 256k	en-es	Occiglot	spm	1	997	33803	33.905	4	9935	289727539	4.869
spm256k	spm 256k	en-es	TranssionMT	spm	1	997	34753	34.858	4	9575	303399931	4.911
spm256k	spm 256k	en-es	TSU-HITs	spm	1	997	21272	21.336	4	6743	116854180	3.277
spm256k	spm 256k	en-es	Unbabel-Tower70B	spm	1	997	35099	35.205	4	9612	309678721	4.97
spm256k	spm 256k	en-es	Aya23	spm	1	997	34168	34.271	4	9454	293382822	4.855
spm256k	spm 256k	en-es	CommandR-plus	spm	1	997	34688	34.792	4	9536	302497218	4.902
spm256k	spm 256k	en-es	ONLINE-W	spm	1	997	33783	33.885	4	9321	286699427	4.832
spm256k	spm 256k	en-es	ONLINE-B	spm	1	997	33745	33.847	4	9323	286076045	4.898
spm256k	spm 256k	en-es	Llama3-70B	spm	1	997	34448	34.552	4	9348	297931336	4.912
spm256k	spm 256k	en-es	ONLINE-A	spm	1	997	34587	34.691	4	9542	300492815	4.869
spm256k	spm 256k	en-es	ONLINE-G	spm	1	997	34057	34.159	4	9302	291299341	4.85
spm256k	spm 256k	en-es	Gemini-1.5-Pro	spm	1	997	37588	37.701	4	12117	364703786	5.45
spm256k	spm 256k	en-es	Mistral-Large	spm	1	997	34991	35.096	4	9467	307694403	4.936
spm256k	spm 256k	en-es	Claude-3.5	spm	1	997	34799	34.904	4	9393	304080967	4.935
spm256k	spm 256k	en-es	GPT-4	spm	1	997	34305	34.408	4	9396	295590843	4.848
spm256k	spm 256k	en-es	Phi-3-Medium	spm	1	997	34344	34.447	4	9462	296404466	4.872
spm256k	spm 256k	en-hi	CycleL	spm	1	997	36430	36.54	4	10462	334258558	8.087
spm256k	spm 256k	en-hi	IKUN	spm	1	997	26625	26.705	4	9024	185012787	5.477
spm256k	spm 256k	en-hi	IKUN-C	spm	1	997	32854	32.953	4	9695	275112286	6.415
spm256k	spm 256k	en-hi	IOL-Research	spm	1	997	37430	37.543	4	9745	350605556	7.099
spm256k	spm 256k	en-hi	NVIDIA-NeMo	spm	1	997	37892	38.006	4	10094	359535600	6.805
spm256k	spm 256k	en-hi	TranssionMT	spm	1	997	38154	38.269	4	9936	364220402	7.043
spm256k	spm 256k	en-hi	Unbabel-Tower70B	spm	1	997	38849	38.966	4	10302	377832105	7.262
spm256k	spm 256k	en-hi	Aya23	spm	1	997	37267	37.379	4	9722	347564821	6.867
spm256k	spm 256k	en-hi	CommandR-plus	spm	1	997	38417	38.533	4	10218	369605777	7.402
spm256k	spm 256k	en-hi	ONLINE-empty	spm	1	997	0	0.0	4	0	0	0.492
spm256k	spm 256k	en-hi	ONLINE-B	spm	1	997	38161	38.276	4	9944	364364563	7.469
spm256k	spm 256k	en-hi	Llama3-70B	spm	1	997	36866	36.977	4	9911	340513260	7.161
spm256k	spm 256k	en-hi	ONLINE-A	spm	1	997	38173	38.288	4	9944	364535765	7.021
spm256k	spm 256k	en-hi	ONLINE-G	spm	1	997	39575	39.694	4	10463	391986999	6.871
spm256k	spm 256k	en-hi	Gemini-1.5-Pro	spm	1	997	39028	39.145	4	10685	382033734	7.226
spm256k	spm 256k	en-hi	Mistral-Large	spm	1	997	41047	41.171	4	11800	425326099	7.477
spm256k	spm 256k	en-hi	Claude-3.5	spm	1	997	38555	38.671	4	10414	372579887	6.973
spm256k	spm 256k	en-hi	Phi-3-Medium	spm	1	997	42412	42.54	4	11185	450892174	7.59
spm256k	spm 256k	en-is	AMI	spm	1	997	31079	31.173	4	8317	241876589	10.723
spm256k	spm 256k	en-is	CycleL	spm	1	997	29746	29.836	4	8293	222296406	11.239
spm256k	spm 256k	en-is	Dubformer	spm	1	997	30597	30.689	4	8316	234676197	10.652
spm256k	spm 256k	en-is	IKUN	spm	1	997	31758	31.854	4	8497	252617078	10.861
spm256k	spm 256k	en-is	IKUN-C	spm	1	997	30592	30.684	4	8293	234547338	10.506
spm256k	spm 256k	en-is	IOL-Research	spm	1	997	30752	30.845	4	8325	236992212	10.525
spm256k	spm 256k	en-is	TranssionMT	spm	1	997	31268	31.362	4	8317	244784942	10.569
spm256k	spm 256k	en-is	TSU-HITs	spm	1	997	14929	14.974	4	4423	56993583	5.991
spm256k	spm 256k	en-is	Unbabel-Tower70B	spm	1	997	31701	31.796	4	8649	251945127	10.982
spm256k	spm 256k	en-is	Aya23	spm	1	997	30644	30.736	4	8341	235392396	10.774
spm256k	spm 256k	en-is	CommandR-plus	spm	1	997	31541	31.636	4	8675	249567229	11.264
spm256k	spm 256k	en-is	ONLINE-empty	spm	1	997	0	0.0	4	0	0	0.441
spm256k	spm 256k	en-is	ONLINE-B	spm	1	997	31270	31.364	4	8312	244812436	12.476
spm256k	spm 256k	en-is	Llama3-70B	spm	1	997	30966	31.059	4	8438	240380910	10.92
spm256k	spm 256k	en-is	ONLINE-A	spm	1	997	30803	30.896	4	8311	237704223	10.583
spm256k	spm 256k	en-is	ONLINE-G	spm	1	997	30807	30.9	4	8307	237828897	10.51
spm256k	spm 256k	en-is	Mistral-Large	spm	1	997	32777	32.876	4	9238	270036609	11.262
spm256k	spm 256k	en-is	GPT-4	spm	1	997	31215	31.309	4	8539	244328321	10.831
spm256k	spm 256k	en-is	Phi-3-Medium	spm	1	997	31135	31.229	4	8526	243806935	11.459
spm256k	spm 256k	en-ja	AIST-AIRC	spm	1	997	3765	3.776	4	1285	3903259	5.199
spm256k	spm 256k	en-ja	CycleL	spm	1	997	5199	5.215	4	2076	7685477	7.015
spm256k	spm 256k	en-ja	DLUT-GTCOM	spm	1	997	1234	1.238	4	670	556860	5.325
spm256k	spm 256k	en-ja	IKUN	spm	1	997	1298	1.302	4	698	612996	4.903
spm256k	spm 256k	en-ja	IKUN-C	spm	1	997	1290	1.294	4	723	635450	4.769
spm256k	spm 256k	en-ja	IOL-Research	spm	1	997	1658	1.663	4	903	1008510	4.948
spm256k	spm 256k	en-ja	NTTSU	spm	1	997	1562	1.567	4	825	867214	5.003
spm256k	spm 256k	en-ja	NVIDIA-NeMo	spm	1	997	2557	2.565	4	1419	2504845	5.416
spm256k	spm 256k	en-ja	Team-J	spm	1	997	1372	1.376	4	736	678474	5.138
spm256k	spm 256k	en-ja	Unbabel-Tower70B	spm	1	997	1344	1.348	4	755	689250	5.388
