langpair	system	metric	segmenter	manual	realigned	delta
en-de	ONLINE-W	bleu	spm256k	56.8297	56.5904	-0.2393
en-de	ONLINE-W	chrfpp	spm256k	64.8378	64.5624	-0.2754
en-de	ONLINE-B	bleu	none	56.3607	55.8751	-0.4856
en-de	ONLINE-B	chrfpp	none	64.3308	63.9173	-0.4135
en-de	ONLINE-B	bleu	flores200	56.3607	56.1211	-0.2396
en-de	ONLINE-B	chrfpp	flores200	64.3308	64.1870	-0.1438
en-de	ONLINE-B	bleu	spm32k	56.3607	56.0954	-0.2653
en-de	ONLINE-B	chrfpp	spm32k	64.3308	64.1554	-0.1754
en-de	ONLINE-B	bleu	spm64k	56.3607	56.0708	-0.2899
en-de	ONLINE-B	chrfpp	spm64k	64.3308	64.1327	-0.1980
en-de	ONLINE-B	bleu	spm128k	56.3607	56.1179	-0.2427
en-de	ONLINE-B	chrfpp	spm128k	64.3308	64.1331	-0.1977
en-de	ONLINE-B	bleu	spm256k	56.3607	56.1412	-0.2194
en-de	ONLINE-B	chrfpp	spm256k	64.3308	64.1440	-0.1868
en-de	Llama3-70B	bleu	none	47.5502	47.1423	-0.4079
en-de	Llama3-70B	chrfpp	none	59.8158	59.3913	-0.4245
en-de	Llama3-70B	bleu	flores200	47.5502	47.3823	-0.1679
en-de	Llama3-70B	chrfpp	flores200	59.8158	59.6726	-0.1432
en-de	Llama3-70B	bleu	spm32k	47.5502	47.3758	-0.1744
en-de	Llama3-70B	chrfpp	spm32k	59.8158	59.6591	-0.1567
en-de	Llama3-70B	bleu	spm64k	47.5502	47.3802	-0.1700
en-de	Llama3-70B	chrfpp	spm64k	59.8158	59.6389	-0.1769
en-de	Llama3-70B	bleu	spm128k	47.5502	47.3822	-0.1680
en-de	Llama3-70B	chrfpp	spm128k	59.8158	59.6529	-0.1630
en-de	Llama3-70B	bleu	spm256k	47.5502	47.3651	-0.1851
en-de	Llama3-70B	chrfpp	spm256k	59.8158	59.6411	-0.1748
en-de	ONLINE-A	bleu	none	53.1265	52.7568	-0.3697
en-de	ONLINE-A	chrfpp	none	62.8245	62.4461	-0.3783
en-de	ONLINE-A	bleu	flores200	53.1265	52.9750	-0.1515
en-de	ONLINE-A	chrfpp	flores200	62.8245	62.6452	-0.1793
en-de	ONLINE-A	bleu	spm32k	53.1265	52.9369	-0.1896
en-de	ONLINE-A	chrfpp	spm32k	62.8245	62.6300	-0.1945
en-de	ONLINE-A	bleu	spm64k	53.1265	52.9246	-0.2019
en-de	ONLINE-A	chrfpp	spm64k	62.8245	62.6121	-0.2124
en-de	ONLINE-A	bleu	spm128k	53.1265	52.9722	-0.1543
en-de	ONLINE-A	chrfpp	spm128k	62.8245	62.6307	-0.1938
en-de	ONLINE-A	bleu	spm256k	53.1265	52.9269	-0.1996
en-de	ONLINE-A	chrfpp	spm256k	62.8245	62.6086	-0.2159
en-de	ONLINE-G	bleu	none	51.0360	50.5106	-0.5254
en-de	ONLINE-G	chrfpp	none	61.4548	61.0568	-0.3979
en-de	ONLINE-G	bleu	flores200	51.0360	50.8962	-0.1398
en-de	ONLINE-G	chrfpp	flores200	61.4548	61.2599	-0.1949
en-de	ONLINE-G	bleu	spm32k	51.0360	50.8860	-0.1500
en-de	ONLINE-G	chrfpp	spm32k	61.4548	61.2523	-0.2025
en-de	ONLINE-G	bleu	spm64k	51.0360	50.8756	-0.1604
en-de	ONLINE-G	chrfpp	spm64k	61.4548	61.2403	-0.2145
en-de	ONLINE-G	bleu	spm128k	51.0360	50.8625	-0.1735
en-de	ONLINE-G	chrfpp	spm128k	61.4548	61.2388	-0.2160
en-de	ONLINE-G	bleu	spm256k	51.0360	50.8294	-0.2066
en-de	ONLINE-G	chrfpp	spm256k	61.4548	61.2440	-0.2108
en-de	Gemini-1.5-Pro	bleu	none	53.0355	52.4778	-0.5576
en-de	Gemini-1.5-Pro	chrfpp	none	62.9272	62.4670	-0.4602
en-de	Gemini-1.5-Pro	bleu	flores200	53.0355	52.8345	-0.2009
en-de	Gemini-1.5-Pro	chrfpp	flores200	62.9272	62.7979	-0.1293
en-de	Gemini-1.5-Pro	bleu	spm32k	53.0355	52.8028	-0.2327
en-de	Gemini-1.5-Pro	chrfpp	spm32k	62.9272	62.7711	-0.1561
en-de	Gemini-1.5-Pro	bleu	spm64k	53.0355	52.8046	-0.2309
en-de	Gemini-1.5-Pro	chrfpp	spm64k	62.9272	62.7643	-0.1629
en-de	Gemini-1.5-Pro	bleu	spm128k	53.0355	52.8214	-0.2141
en-de	Gemini-1.5-Pro	chrfpp	spm128k	62.9272	62.7554	-0.1718
en-de	Gemini-1.5-Pro	bleu	spm256k	53.0355	52.8407	-0.1948
en-de	Gemini-1.5-Pro	chrfpp	spm256k	62.9272	62.7576	-0.1696
en-de	Mistral-Large	bleu	none	51.1205	50.7169	-0.4035
en-de	Mistral-Large	chrfpp	none	62.3658	61.9511	-0.4146
en-de	Mistral-Large	bleu	flores200	51.1205	50.9302	-0.1903
en-de	Mistral-Large	chrfpp	flores200	62.3658	62.1689	-0.1968
en-de	Mistral-Large	bleu	spm32k	51.1205	50.9464	-0.1741
en-de	Mistral-Large	chrfpp	spm32k	62.3658	62.1946	-0.1712
en-de	Mistral-Large	bleu	spm64k	51.1205	50.9187	-0.2018
en-de	Mistral-Large	chrfpp	spm64k	62.3658	62.1674	-0.1983
en-de	Mistral-Large	bleu	spm128k	51.1205	50.9257	-0.1947
en-de	Mistral-Large	chrfpp	spm128k	62.3658	62.1669	-0.1988
en-de	Mistral-Large	bleu	spm256k	51.1205	50.9247	-0.1958
en-de	Mistral-Large	chrfpp	spm256k	62.3658	62.1581	-0.2076
en-de	Claude-3.5	bleu	none	54.0346	53.6377	-0.3969
en-de	Claude-3.5	chrfpp	none	63.7965	63.4116	-0.3849
en-de	Claude-3.5	bleu	flores200	54.0346	53.8204	-0.2142
en-de	Claude-3.5	chrfpp	flores200	63.7965	63.5894	-0.2071
en-de	Claude-3.5	bleu	spm32k	54.0346	53.8186	-0.2160
en-de	Claude-3.5	chrfpp	spm32k	63.7965	63.6106	-0.1859
