langpair	system	metric	segmenter	manual	realigned	delta
ja-zh	Gemini-1.5-Pro	bleu	spm32k	29.0922	29.0837	-0.0085
ja-zh	Gemini-1.5-Pro	chrfpp	spm32k	23.3805	23.3424	-0.0380
ja-zh	Gemini-1.5-Pro	bleu	spm64k	29.0922	29.0820	-0.0102
ja-zh	Gemini-1.5-Pro	chrfpp	spm64k	23.3805	23.3431	-0.0374
ja-zh	Gemini-1.5-Pro	bleu	spm128k	29.0922	29.0797	-0.0125
ja-zh	Gemini-1.5-Pro	chrfpp	spm128k	23.3805	23.3437	-0.0367
ja-zh	Gemini-1.5-Pro	bleu	spm256k	29.0922	29.0616	-0.0306
ja-zh	Gemini-1.5-Pro	chrfpp	spm256k	23.3805	23.3308	-0.0496
ja-zh	Mistral-Large	bleu	none	22.0473	3.8947	-18.1526
ja-zh	Mistral-Large	chrfpp	none	18.5094	4.2325	-14.2769
ja-zh	Mistral-Large	bleu	flores200	22.0473	22.0289	-0.0184
ja-zh	Mistral-Large	chrfpp	flores200	18.5094	16.3381	-2.1713
ja-zh	Mistral-Large	bleu	spm32k	22.0473	22.0440	-0.0033
ja-zh	Mistral-Large	chrfpp	spm32k	18.5094	18.4971	-0.0124
ja-zh	Mistral-Large	bleu	spm64k	22.0473	22.0273	-0.0200
ja-zh	Mistral-Large	chrfpp	spm64k	18.5094	18.4906	-0.0188
ja-zh	Mistral-Large	bleu	spm128k	22.0473	22.0383	-0.0090
ja-zh	Mistral-Large	chrfpp	spm128k	18.5094	18.4948	-0.0147
ja-zh	Mistral-Large	bleu	spm256k	22.0473	22.0219	-0.0254
ja-zh	Mistral-Large	chrfpp	spm256k	18.5094	18.4825	-0.0269
ja-zh	Claude-3.5	bleu	none	29.6870	8.2473	-21.4396
ja-zh	Claude-3.5	chrfpp	none	23.5756	7.3462	-16.2294
ja-zh	Claude-3.5	bleu	flores200	29.6870	29.6697	-0.0173
ja-zh	Claude-3.5	chrfpp	flores200	23.5756	20.9043	-2.6713
ja-zh	Claude-3.5	bleu	spm32k	29.6870	29.6807	-0.0063
ja-zh	Claude-3.5	chrfpp	spm32k	23.5756	23.5746	-0.0010
ja-zh	Claude-3.5	bleu	spm64k	29.6870	29.6802	-0.0067
ja-zh	Claude-3.5	chrfpp	spm64k	23.5756	23.5743	-0.0013
ja-zh	Claude-3.5	bleu	spm128k	29.6870	29.6802	-0.0067
ja-zh	Claude-3.5	chrfpp	spm128k	23.5756	23.5733	-0.0023
ja-zh	Claude-3.5	bleu	spm256k	29.6870	29.6790	-0.0080
ja-zh	Claude-3.5	chrfpp	spm256k	23.5756	23.5713	-0.0043
ja-zh	GPT-4	bleu	none	27.6736	6.7368	-20.9368
ja-zh	GPT-4	chrfpp	none	22.4891	6.5878	-15.9013
ja-zh	GPT-4	bleu	flores200	27.6736	27.6584	-0.0152
ja-zh	GPT-4	chrfpp	flores200	22.4891	19.7381	-2.7510
ja-zh	GPT-4	bleu	spm32k	27.6736	27.6582	-0.0154
